title,brand,price,$/gb,currency,condition,link,source,itemGroupType,chipset,vram_gb
ASUS ProArt -RTX5080-O16G NVIDIA GeForce RTX 5080 16 GB GDDR7,NVIDIA,2278.60,142.4125,USD,New,https://www.ebay.com/itm/197758287486?campid=5339111681,Ebay,,RTX 5080,16
GIGABYTE NVIDIA GeForce RTX 5080 AERO OC SFF D7 16GB Gaming Graphics Card,NVIDIA,2356.20,147.2625,USD,New,https://www.ebay.com/itm/235963314524?campid=5339111681,Ebay,,RTX 5080,16
GIGABYTE NVIDIA GeForce RTX 5080 AERO OC SFF D7 16GB Gaming Graphics Card,NVIDIA,2457.51,153.594375,USD,New,https://www.ebay.com/itm/256821894966?campid=5339111681,Ebay,,RTX 5080,16
PALIT GeForce RTX 5080 GamePro 16GB NE75080019T2-GB2031A GDDR7 30 Gbps NEW,NVIDIA,2158.99,134.936875,USD,New,https://www.ebay.com/itm/187147772007?campid=5339111681,Ebay,,RTX 5080,16
PALIT GeForce RTX 5070 GamePro 12GB NE75070019K9-GB2050A GDDR7 30Gbps NEW,NVIDIA,1079.98,89.99833333333333,USD,New,https://www.ebay.com/itm/388271910084?campid=5339111681,Ebay,,RTX 5070,12
INNO3D GeForce RTX 5080 OC D7 16GB X3 WHITE Gaming Graphics Card,NVIDIA,1744.45,109.028125,USD,New,https://www.ebay.com/itm/226653827842?campid=5339111681,Ebay,,RTX 5080,16
GALAX GALAZ GeForce RTX 5080 WHITE OC D7 16GB / Gaming Graphics Card / Express,NVIDIA,2023.86,126.49125,USD,New,https://www.ebay.com/itm/357597463675?campid=5339111681,Ebay,,RTX 5080,16
INNO3D GeForce RTX 5070 Ti OC D7 16GB X3 WHITE / Gaming Graphics Card / Express,NVIDIA,1156.62,72.28875,USD,New,https://www.ebay.com/itm/357592284816?campid=5339111681,Ebay,,RTX 5070 Ti,16
ASUS TUF Gaming TUF-RTX5080-O16G-GAMING NVIDIA GeForce RTX 5080 16 GB GDDR7,NVIDIA,2107.10,131.69375,USD,New,https://www.ebay.com/itm/197758087706?campid=5339111681,Ebay,,RTX 5080,16
ASUS ProArt -RTX5080-O16G NVIDIA GeForce RTX 5080 16 GB GDDR7,NVIDIA,2278.60,142.4125,USD,New,https://www.ebay.com/itm/197758287486?campid=5339111681,Ebay,,RTX 5080,16
GIGABYTE NVIDIA GeForce RTX 5080 AERO OC SFF D7 16GB Gaming Graphics Card,NVIDIA,2356.20,147.2625,USD,New,https://www.ebay.com/itm/235963314524?campid=5339111681,Ebay,,RTX 5080,16
GIGABYTE NVIDIA GeForce RTX 5080 AERO OC SFF D7 16GB Gaming Graphics Card,NVIDIA,2457.51,153.594375,USD,New,https://www.ebay.com/itm/256821894966?campid=5339111681,Ebay,,RTX 5080,16
PALIT GeForce RTX 5080 GamePro 16GB NE75080019T2-GB2031A GDDR7 30 Gbps NEW,NVIDIA,2158.99,134.936875,USD,New,https://www.ebay.com/itm/187147772007?campid=5339111681,Ebay,,RTX 5080,16
INNO3D GeForce RTX 5070 Ti OC D7 16GB X3 WHITE / Gaming Graphics Card / Express,NVIDIA,1156.62,72.28875,USD,New,https://www.ebay.com/itm/357592284816?campid=5339111681,Ebay,,RTX 5070 Ti,16
emTek GeForce RTX 5080 MIRACLE WHITE D7 16GB Graphics Card Gaming,NVIDIA,2267.80,141.7375,USD,New,https://www.ebay.com/itm/235963336704?campid=5339111681,Ebay,,RTX 5080,16
INNO3D GeForce RTX 5080 OC D7 16GB X3 WHITE Gaming Graphics Card,NVIDIA,1744.45,109.028125,USD,New,https://www.ebay.com/itm/226653827842?campid=5339111681,Ebay,,RTX 5080,16
GALAX GALAZ GeForce RTX 5080 WHITE OC D7 16GB / Gaming Graphics Card / Express,NVIDIA,2023.86,126.49125,USD,New,https://www.ebay.com/itm/357597463675?campid=5339111681,Ebay,,RTX 5080,16
ASUS TUF Gaming TUF-RTX5080-O16G-GAMING NVIDIA GeForce RTX 5080 16 GB GDDR7,NVIDIA,2107.10,131.69375,USD,New,https://www.ebay.com/itm/197758087706?campid=5339111681,Ebay,,RTX 5080,16
